Date,^IRX
2018-02-23,0.0
2018-02-26,3.0000209808350026e-05
2018-02-27,0.0002699995040893535
2018-02-28,-0.00016999959945678683
2018-03-01,-0.00027999997138977023
2018-03-02,0.0001499998569488535
2018-03-05,0.00019999980926513686
2018-03-06,0.00018000006675720007
2018-03-07,6.999969482422014e-05
2018-03-08,-0.0001499998569488535
2018-03-09,0.0
2018-03-12,8.000016212463337e-05
2018-03-13,0.00047000050544739047
2018-03-14,0.00027999997138977023
2018-03-15,0.00014999985694885004
2018-03-16,4.9999952316286816e-05
2018-03-19,-9.999990463257016e-05
2018-03-20,0.000299999713897707
2018-03-21,-0.0004799997806549071
2018-03-22,-0.0002700006961822536
2018-03-23,4.9999952316286816e-05
2018-03-26,0.00017000079154967998
2018-03-27,0.00027999997138977023
2018-03-28,-0.0003799998760223369
2018-03-29,-0.0002500009536743168
2018-03-30,0.0
2018-04-02,0.00013000011444091672
2018-04-03,0.00030000090599060017
2018-04-04,-0.0004500007629394502
2018-04-05,6.999969482421667e-05
2018-04-06,4.999995231628335e-05
2018-04-09,-4.999995231628335e-05
2018-04-10,0.00020000100135803348
2018-04-11,-2.000093460082994e-05
2018-04-12,0.00012000083923339663
2018-04-13,0.0001300001144409202
2018-04-16,-4.9999952316286816e-05
2018-04-17,0.0004199993610382105
2018-04-18,0.00014999985694885004
2018-04-19,0.0001300001144409202
2018-04-20,-0.00018000006675720354
2018-04-23,0.00018000006675720354
2018-04-24,0.0003999996185302737
2018-04-25,-7.999897003174022e-05
2018-04-26,-0.00030000090599060017
2018-04-27,-0.0001499998569488535
2018-04-30,-6.999969482421667e-05
2018-05-01,0.0004699993133544904
2018-05-02,-0.0002499997615814202
2018-05-03,3.0000209808350026e-05
2018-05-04,4.999995231628335e-05
2018-05-07,0.0
2018-05-08,0.00042000055313110365
2018-05-09,9.999990463257016e-05
2018-05-10,0.0
2018-05-11,0.00014999985694885004
2018-05-14,-4.999995231628335e-05
2018-05-15,0.00019999980926513686
2018-05-16,-9.99999046325667e-05
2018-05-17,-1.999974250793679e-05
2018-05-18,-8.000016212463337e-05
2018-05-21,8.000016212463337e-05
2018-05-22,0.000299999713897707
2018-05-23,-0.00019999980926513686
2018-05-24,-0.0001300001144409202
2018-05-25,-6.999969482421667e-05
2018-05-28,0.0
2018-05-29,-0.00013000011444091672
2018-05-30,0.0003799998760223369
2018-05-31,-8.000016212463337e-05
2018-06-01,-1.999974250793332e-05
2018-06-04,-3.0000209808350026e-05
2018-06-05,0.0003799998760223369
2018-06-06,-3.0000209808350026e-05
2018-06-07,-0.00014999985694885004
2018-06-08,-4.9999952316286816e-05
2018-06-11,-0.00011999964714050002
2018-06-12,0.00019999980926513686
2018-06-13,6.999969482421667e-05
2018-06-14,-0.00011999964714050348
2018-06-15,4.9999952316286816e-05
2018-06-18,-4.9999952316286816e-05
2018-06-19,0.0001499998569488535
2018-06-20,-9.99999046325667e-05
2018-06-21,1.999974250793332e-05
2018-06-22,-0.00019999980926513686
2018-06-25,-0.00016999959945678683
2018-06-26,0.0003999996185302737
2018-06-27,-0.0001300001144409202
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0001499998569488535
2018-07-03,0.0003799998760223404
2018-07-04,0.0
2018-07-05,-0.00023000001907348688
2018-07-06,-4.999995231628335e-05
2018-07-09,9.99999046325667e-05
2018-07-10,0.00019999980926513686
2018-07-11,-0.0001499998569488535
2018-07-12,8.000016212463337e-05
2018-07-13,0.0
2018-07-16,9.999990463257016e-05
2018-07-17,0.0003700006008148203
2018-07-18,-0.0001499998569488535
2018-07-19,-0.0001200008392334001
2018-07-20,-0.00014999985694885004
2018-07-23,-0.0001300001144409202
2018-07-24,0.00040000081062317033
2018-07-25,-7.000088691711329e-05
2018-07-26,-7.999897003174022e-05
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0003999996185302737
2018-08-01,-6.999969482421667e-05
2018-08-02,-0.0001300001144409202
2018-08-03,-4.999995231628335e-05
2018-08-06,8.000016212463337e-05
2018-08-07,0.0003999984264373771
2018-08-08,0.0
2018-08-09,-2.999782562255679e-05
2018-08-10,-5.0001144409179965e-05
2018-08-13,-4.999995231628335e-05
2018-08-14,0.0003799998760223369
2018-08-15,-0.00013000011444091672
2018-08-16,-4.99987602233902e-05
2018-08-17,-0.00020000100135803
2018-08-20,-1.999974250793679e-05
2018-08-21,0.00042000055313110365
2018-08-22,0.0
2018-08-23,-2.000093460082994e-05
2018-08-24,0.00015000104904175013
2018-08-27,0.00011999845504760687
2018-08-28,0.00018000125885009668
2018-08-29,1.9998550415040173e-05
2018-08-30,-0.00021999835968017703
2018-08-31,-3.0000209808350026e-05
2018-09-03,0.0
2018-09-04,0.0001300001144409202
2018-09-05,0.00021999835968017356
2018-09-06,-9.99999046325667e-05
2018-09-07,8.000135421752999e-05
2018-09-10,-5.0001144409179965e-05
2018-09-11,0.00025000095367431335
2018-09-12,-3.0000209808346556e-05
2018-09-13,-0.0001200008392334001
2018-09-14,9.999990463257016e-05
2018-09-17,5.0001144409176496e-05
2018-09-18,0.0001699995994567903
2018-09-19,-5.0001144409179965e-05
2018-09-20,-1.9998550415040173e-05
2018-09-21,4.99987602233902e-05
2018-09-24,0.0
2018-09-25,0.0004500007629394502
2018-09-26,-7.999897003173675e-05
2018-09-27,-0.00019999980926513686
2018-09-28,9.99999046325667e-05
2018-10-01,4.99987602233902e-05
2018-10-02,0.00019999980926513686
2018-10-03,-4.99987602233902e-05
2018-10-04,0.0
2018-10-05,-5.0001144409179965e-05
2018-10-08,0.0
2018-10-09,0.00019999980926513686
2018-10-10,0.000350000858306887
2018-10-11,-5.0001144409179965e-05
2018-10-12,3.0000209808350026e-05
2018-10-15,0.00012000083923339663
2018-10-16,0.000299999713897707
2018-10-17,0.0
2018-10-18,-4.99987602233902e-05
2018-10-19,4.99987602233902e-05
2018-10-22,-2.000093460082994e-05
2018-10-23,0.0003200006484985335
2018-10-24,-4.999876022338673e-05
2018-10-25,-5.0001144409179965e-05
2018-10-26,-6.999969482422014e-05
2018-10-29,-0.00013000011444091672
2018-10-30,0.00023000001907348688
2018-10-31,-4.99987602233902e-05
2018-11-01,-8.000135421752999e-05
2018-11-02,3.0000209808350026e-05
2018-11-05,-5.0001144409179965e-05
2018-11-06,0.00042000055313110365
2018-11-07,0.0
2018-11-08,-6.999969482421667e-05
2018-11-09,-3.0000209808350026e-05
2018-11-12,0.0
2018-11-13,-4.99987602233902e-05
2018-11-14,0.000299999713897707
2018-11-15,-0.00015000104904175013
2018-11-16,-9.99999046325667e-05
2018-11-19,0.0
2018-11-20,0.0003500008583068835
2018-11-21,0.0001499986648559569
2018-11-22,0.0
2018-11-23,-1.9998550415040173e-05
2018-11-26,-5.0001144409179965e-05
2018-11-27,9.999990463257016e-05
2018-11-28,-0.00017999887466430692
2018-11-29,-0.0002500009536743168
2018-11-30,-1.9998550415040173e-05
2018-12-03,-0.00019999980926513686
2018-12-04,0.0007699990272521974
2018-12-05,0.0
2018-12-06,-0.00012000083923339663
2018-12-07,-0.00013000011444091672
2018-12-10,-9.999990463257016e-05
2018-12-11,0.0003999996185302737
2018-12-12,5.0001144409179965e-05
2018-12-13,-0.0001200008392334001
2018-12-14,5.0001144409179965e-05
2018-12-17,-0.0002800011634826634
2018-12-18,-0.00011999845504761034
2018-12-19,9.999990463257016e-05
2018-12-20,-3.0000209808350026e-05
2018-12-21,-5.0001144409179965e-05
2018-12-24,3.0000209808350026e-05
2018-12-25,0.0
2018-12-26,0.0004700016975402836
2018-12-27,-0.00032000064849853696
2018-12-28,-0.00019999980926513686
2018-12-31,-0.0002800011634826634
2019-01-01,0.0
2019-01-02,0.0006500005722045871
2019-01-03,-9.99999046325667e-05
2019-01-04,3.0000209808350026e-05
2019-01-07,-5.0001144409179965e-05
2019-01-08,0.0004700016975402836
2019-01-09,-9.999990463257016e-05
2019-01-10,-0.00015000104904174666
2019-01-11,-5.0001144409179965e-05
2019-01-14,-9.99999046325667e-05
2019-01-15,0.00023000001907348341
2019-01-16,-0.00019999980926513686
2019-01-17,-7.999897003173675e-05
2019-01-18,-6.999969482422014e-05
2019-01-21,0.0
2019-01-22,-3.0000209808350026e-05
2019-01-23,7.999897003174022e-05
2019-01-24,-0.00047999858856201047
2019-01-25,0.00023000001907348341
2019-01-28,4.99987602233902e-05
2019-01-29,0.0003200006484985335
2019-01-30,0.0
2019-01-31,-0.00025000095367431335
2019-02-01,0.0
2019-02-04,-4.99987602233902e-05
2019-02-05,0.00029999971389770355
2019-02-06,0.0
2019-02-07,-9.99999046325667e-05
2019-02-08,9.99999046325667e-05
2019-02-11,9.999990463257016e-05
2019-02-12,3.0000209808350026e-05
2019-02-13,-5.0001144409179965e-05
2019-02-14,0.0
2019-02-15,-3.0000209808350026e-05
2019-02-18,0.0
2019-02-19,3.0000209808350026e-05
2019-02-20,9.99999046325667e-05
2019-02-21,0.0001200008392334001
2019-02-22,-2.000093460082994e-05
2019-02-25,0.0
2019-02-26,7.00020790100099e-05
2019-02-27,-7.00020790100099e-05
2019-02-28,-9.999990463257016e-05
2019-03-01,-4.999876022338673e-05
2019-03-04,-3.0000209808350026e-05
2019-03-05,0.0002500009536743168
2019-03-06,4.999876022338673e-05
2019-03-07,-9.99999046325667e-05
2019-03-08,-2.000093460082994e-05
2019-03-11,-0.00012999773025512695
2019-03-12,0.0001499986648559569
2019-03-13,-6.999969482422014e-05
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,-3.0000209808350026e-05
2019-03-19,0.00019999980926513686
2019-03-20,3.0000209808350026e-05
2019-03-21,0.0
2019-03-22,-9.99999046325667e-05
2019-03-25,-7.999897003174022e-05
2019-03-26,0.0001499986648559569
2019-03-27,-0.0002699995040893535
2019-03-28,-8.000135421752999e-05
2019-03-29,-0.0004199981689453139
2019-04-01,-5.0001144409179965e-05
2019-04-02,0.00046999931335449385
2019-04-03,3.0000209808350026e-05
2019-04-04,-3.0000209808350026e-05
2019-04-05,0.0
2019-04-08,-4.99987602233902e-05
2019-04-09,0.0
2019-04-10,-2.000093460082994e-05
2019-04-11,2.000093460082994e-05
2019-04-12,9.999990463257016e-05
2019-04-15,-0.00015000104904174666
2019-04-16,0.00018000125885009668
2019-04-17,2.000093460082994e-05
2019-04-18,-0.00015000104904175013
2019-04-19,0.0
2019-04-22,9.999990463257016e-05
2019-04-23,0.00015000104904174666
2019-04-24,-0.00015000104904174666
2019-04-25,-9.999990463257016e-05
2019-04-26,-5.0001144409176496e-05
2019-04-29,0.0
2019-04-30,8.000135421752652e-05
2019-05-01,-5.0001144409179965e-05
2019-05-02,9.999990463257016e-05
2019-05-03,-4.99987602233902e-05
2019-05-06,-5.0001144409179965e-05
2019-05-07,5.0001144409179965e-05
2019-05-08,1.9998550415040173e-05
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,-0.00019999980926513686
2019-05-14,3.0000209808350026e-05
2019-05-15,-3.0000209808350026e-05
2019-05-16,-0.00011999845504760687
2019-05-17,-8.000135421752999e-05
2019-05-20,-9.99999046325667e-05
2019-05-21,9.99999046325667e-05
2019-05-22,-9.99999046325667e-05
2019-05-23,-0.00016999959945678683
2019-05-24,-0.00014999866485596036
2019-05-27,0.0
2019-05-28,9.999990463257016e-05
2019-05-29,0.0
2019-05-30,0.00011999845504760687
2019-05-31,-0.00016999959945678683
2019-06-03,-0.00013000011444091672
2019-06-04,0.00015000104904174666
2019-06-05,-9.99999046325667e-05
2019-06-06,-0.000299999713897707
2019-06-07,-0.0004000020027160635
2019-06-10,5.0001144409179965e-05
2019-06-11,-6.999969482422014e-05
2019-06-12,-0.0004800009727478037
2019-06-13,-0.0002499985694885236
2019-06-14,-0.00015000104904174666
2019-06-17,0.00013000011444091672
2019-06-18,0.00029999971389770355
2019-06-19,-0.00042999982833862027
2019-06-20,-0.00046999931335449385
2019-06-21,-0.00023000001907348688
2019-06-24,3.0000209808350026e-05
2019-06-25,0.00024999856948852706
2019-06-26,9.99999046325667e-05
2019-06-27,-7.999897003173675e-05
2019-06-28,-0.0004999995231628439
2019-07-01,0.000299999713897707
2019-07-02,0.000829999446868894
2019-07-03,2.000093460082994e-05
2019-07-04,0.0
2019-07-05,0.0001300001144409202
2019-07-08,0.0001499986648559569
2019-07-09,0.00016999959945678683
2019-07-10,-0.0006499981880188008
2019-07-11,-0.0003200006484985335
2019-07-12,-8.000135421752999e-05
2019-07-15,-4.999876022338673e-05
2019-07-16,0.00017999887466430692
2019-07-17,-0.000299999713897707
2019-07-18,-0.0005999994277954106
2019-07-19,0.0
2019-07-22,0.0001200008392334001
2019-07-23,7.999897003173675e-05
2019-07-24,6.999969482422014e-05
2019-07-25,0.00019999980926513686
2019-07-26,3.0000209808350026e-05
2019-07-29,-0.0001300001144409202
2019-07-30,-9.99999046325667e-05
2019-07-31,-9.999990463257016e-05
2019-08-01,0.0
2019-08-02,-0.00029999971389770355
2019-08-05,-0.000470000505447387
2019-08-06,0.00042000055313110365
2019-08-07,-0.000269999504089357
2019-08-08,1.999974250793332e-05
2019-08-09,-0.00019999980926513686
2019-08-12,-0.0002200007438659668
2019-08-13,0.0002700006961822536
2019-08-14,-0.000470000505447387
2019-08-15,-0.0006499993801116974
2019-08-16,-0.00020000100135803
2019-08-19,0.00030000090599060017
2019-08-20,0.0004699993133544904
2019-08-21,0.00027999997138977023
2019-08-22,9.999990463257016e-05
2019-08-23,-0.00027999997138977023
2019-08-26,0.00023000001907348688
2019-08-27,9.99999046325667e-05
2019-08-28,-2.9999017715453408e-05
2019-08-29,0.0
2019-08-30,-7.000088691711329e-05
2019-09-02,0.0
2019-09-03,-0.00023000001907348688
2019-09-04,-4.999995231628335e-05
2019-09-05,0.00014999985694885004
2019-09-06,-9.99999046325667e-05
2019-09-09,-1.999974250793332e-05
2019-09-10,4.999995231628335e-05
2019-09-11,0.0
2019-09-12,-0.00018000006675720354
2019-09-13,4.999995231628335e-05
2019-09-16,0.0004500007629394537
2019-09-17,-7.000088691711329e-05
2019-09-18,-0.0005799996852874773
2019-09-19,3.0000209808350026e-05
2019-09-20,-0.0003299999237060536
2019-09-23,-4.999995231628335e-05
2019-09-24,0.0003499996662139869
2019-09-25,-0.0003499996662139869
2019-09-26,-0.0007500004768371607
2019-09-27,-0.00039999961853027025
2019-09-30,0.00039999961853027025
2019-10-01,-0.00016999959945678683
2019-10-02,-0.00018000006675720007
2019-10-03,-0.0007000005245208739
2019-10-04,-9.999990463257016e-05
2019-10-07,0.00018000006675720354
2019-10-08,-0.00018000006675720354
2019-10-09,-0.0002699995040893535
2019-10-10,4.999995231628335e-05
2019-10-11,-9.999990463257016e-05
2019-10-14,-4.999995231628335e-05
2019-10-15,0.0
2019-10-16,-3.0000209808350026e-05
2019-10-17,9.999990463257016e-05
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,-9.999990463257016e-05
2019-10-23,0.0
2019-10-24,8.000016212463337e-05
2019-10-25,1.999974250793679e-05
2019-10-28,-0.00019999980926513686
2019-10-29,-9.999990463257016e-05
2019-10-30,0.0
2019-10-31,-0.0009700000286102274
2019-11-01,-0.00013000011444091845
2019-11-04,0.0001800000667572018
2019-11-05,0.0001499998569488535
2019-11-06,-3.0000209808350026e-05
2019-11-07,3.0000209808350026e-05
2019-11-08,-8.000016212463511e-05
2019-11-11,3.0000209808350026e-05
2019-11-12,0.00019999980926513686
2019-11-13,1.9999742507935056e-05
2019-11-14,-6.999969482422014e-05
2019-11-15,0.0
2019-11-18,-4.999995231628335e-05
2019-11-19,1.9999742507935056e-05
2019-11-20,-4.999995231628508e-05
2019-11-21,9.999990463256843e-05
2019-11-22,0.00013000011444091845
2019-11-25,1.9999742507935056e-05
2019-11-26,0.00020000100135803174
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,-0.0002500009536743168
2019-12-02,-1.9999742507935056e-05
2019-12-03,0.0
2019-12-04,-0.000399999618530272
2019-12-05,-4.999995231628508e-05
2019-12-06,-0.00013000011444091845
2019-12-09,0.00018000006675720354
2019-12-10,0.00016999959945678683
2019-12-11,4.999995231628335e-05
2019-12-12,9.999990463256843e-05
2019-12-13,-6.99996948242184e-05
2019-12-16,1.9999742507935056e-05
2019-12-17,4.999995231628335e-05
2019-12-18,-0.00011999964714050175
2019-12-19,0.00014999985694885178
2019-12-20,-4.999995231628508e-05
2019-12-23,-8.000016212463337e-05
2019-12-24,0.0001800000667572018
2019-12-25,0.0
2019-12-26,-3.000020980834829e-05
2019-12-27,-0.00016999959945678683
2019-12-30,-0.00027999997138977196
2019-12-31,0.0001499998569488535
2020-01-01,0.0
2020-01-02,-9.999990463256843e-05
2020-01-03,-0.00021999955177307191
2020-01-06,0.0001499998569488535
2020-01-07,0.00011999964714050175
2020-01-08,-6.99996948242184e-05
2020-01-09,6.99996948242184e-05
2020-01-10,-1.999974250793332e-05
2020-01-13,0.00011999964714050175
2020-01-14,0.00019999980926513686
2020-01-15,-0.00021999955177307018
2020-01-16,9.999990463256843e-05
2020-01-17,4.999995231628335e-05
2020-01-20,0.0
2020-01-21,-0.00019999980926513686
2020-01-22,9.999990463256843e-05
2020-01-23,1.9999742507935056e-05
2020-01-24,-0.00024999976158142194
2020-01-27,0.0001499998569488535
2020-01-28,0.0002499997615814202
2020-01-29,-9.999990463256843e-05
2020-01-30,8.000016212463337e-05
2020-01-31,-0.0001800000667572018
2020-02-03,8.000016212463511e-05
2020-02-04,0.00019999980926513512
2020-02-05,-0.0001800000667572018
2020-02-06,9.999990463256843e-05
2020-02-07,-0.00011999964714050175
2020-02-10,1.999974250793332e-05
2020-02-11,0.0001800000667572018
2020-02-12,-3.000020980834829e-05
2020-02-13,9.999990463256843e-05
2020-02-14,-9.999990463256843e-05
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,8.000016212463337e-05
2020-02-20,-4.999995231628508e-05
2020-02-21,-0.00019999980926513512
2020-02-24,-0.0001499998569488535
2020-02-25,-0.00013000011444091845
2020-02-26,-0.00011999964714050175
2020-02-27,-0.0008300006389617923
2020-02-28,-0.001649999618530273
2020-03-02,-0.0009500002861022958
2020-03-03,-0.002170000076293945
2020-03-04,-0.002429999709129333
2020-03-05,-0.0007999998331069949
2020-03-06,-0.0018000003695487973
2020-03-09,-0.0008499997854232791
2020-03-10,0.0005999997258186339
2020-03-11,-0.0002199998497962952
2020-03-12,-0.0009499999880790708
2020-03-13,-0.000300000011920929
2020-03-16,-0.0005799999833106997
2020-03-17,-0.0001999999582767485
2020-03-18,-0.001620000065304339
2020-03-19,-0.0003100000089034438
2020-03-20,-4.999998956918718e-05
2020-03-23,-6.999999284744261e-05
2020-03-24,6.999999284744261e-05
2020-03-25,-0.0003700000047683716
2020-03-26,-0.000349999964237213
2020-03-27,0.0004699999839067458
2020-03-30,0.0007099999859929084
2020-03-31,0.00016999999061226843
2020-04-01,0.00033000001683831216
2020-04-02,1.999996602535252e-05
2020-04-03,-6.999999284744267e-05
2020-04-06,2.0000003278255432e-05
2020-04-07,0.0006800000742077829
2020-04-08,0.0005699999630451201
2020-04-09,0.0002499999105930327
2020-04-10,0.0
2020-04-13,-9.9999904632568e-05
2020-04-14,-0.0003499999642372132
2020-04-15,-0.0005000000447034835
2020-04-16,-5.000002682209025e-05
2020-04-17,-6.999999284744256e-05
2020-04-20,-0.0003299999982118607
2020-04-21,0.00027999997138977045
2020-04-22,-4.9999952316284106e-05
2020-04-23,0.0
2020-04-24,6.999999284744267e-05
2020-04-27,-6.999999284744267e-05
2020-04-28,-8.000001311302184e-05
2020-04-29,5.0000026822090145e-05
2020-04-30,0.0
2020-05-01,2.9999986290931693e-05
2020-05-04,-2.9999986290931693e-05
2020-05-05,0.0001999999582767486
2020-05-06,-1.999996602535252e-05
2020-05-07,-0.00013000003993511198
2020-05-08,0.0
2020-05-11,9.999997913837425e-05
2020-05-12,0.00018000006675720224
2020-05-13,-8.000001311302173e-05
2020-05-14,-0.0001000000536441805
2020-05-15,-1.9999966025352305e-05
2020-05-18,1.9999966025352305e-05
2020-05-19,0.0001300000399351122
2020-05-20,0.0
2020-05-21,-8.000001311302195e-05
2020-05-22,0.0
2020-05-25,0.0
2020-05-26,8.000001311302195e-05
2020-05-27,0.00017000004649162285
2020-05-28,2.9999911785125654e-05
2020-05-29,-9.999990463256821e-05
2020-06-01,0.0
2020-06-02,0.00016999989748001099
2020-06-03,3.0000060796737515e-05
2020-06-04,-8.000001311302173e-05
2020-06-05,4.9999952316284214e-05
2020-06-08,8.000001311302173e-05
2020-06-09,0.00012000009417533885
2020-06-10,0.0
2020-06-11,-0.00012000009417533885
2020-06-12,-2.9999911785125654e-05
2020-06-15,4.9999952316284214e-05
2020-06-16,4.9999952316284e-05
2020-06-17,5.000010132789629e-05
2020-06-18,-0.0002500000596046448
2020-06-19,3.0000060796737515e-05
2020-06-22,-3.0000060796737515e-05
2020-06-23,0.0
2020-06-24,-4.9999952316284214e-05
2020-06-25,-5.0000101327896075e-05
2020-06-26,3.0000060796737515e-05
2020-06-29,-8.000001311302173e-05
2020-06-30,0.00010000005364418029
2020-07-01,-5.0000101327896075e-05
2020-07-02,3.0000060796737515e-05
2020-07-03,0.0
2020-07-06,-4.9999952316284e-05
2020-07-07,0.00011999994516372677
2020-07-08,-4.9999952316284214e-05
2020-07-09,-0.00012000001966953281
2020-07-10,-3.000006079673773e-05
2020-07-13,5.000002682209025e-05
2020-07-14,8.000001311302173e-05
2020-07-15,-8.000001311302173e-05
2020-07-16,-0.00021999999880790706
2020-07-17,1.9999966025352305e-05
2020-07-20,0.0
2020-07-21,5.000002682209025e-05
2020-07-22,-9.999997913837425e-05
2020-07-23,2.9999986290931693e-05
2020-07-24,-5.000002682209025e-05
2020-07-27,-4.9999952316284106e-05
2020-07-28,9.999997913837436e-05
2020-07-29,-0.00012999996542930605
2020-07-30,-5.0000026822090145e-05
2020-07-31,-2.000004053115845e-05
2020-08-03,-4.9999952316284214e-05
2020-08-04,0.00012000001966953281
2020-08-05,4.9999952316284106e-05
2020-08-06,-6.999999284744256e-05
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,0.00012000001966953281
2020-08-12,0.0
2020-08-13,-9.999997913837436e-05
2020-08-14,-2.000004053115845e-05
2020-08-17,-2.9999986290931693e-05
2020-08-18,0.0001500000059604645
2020-08-19,-5.000002682209025e-05
2020-08-20,-6.999999284744256e-05
2020-08-21,0.0
2020-08-24,-2.9999986290931693e-05
2020-08-25,9.999997913837425e-05
2020-08-26,-1.9999966025352413e-05
2020-08-27,1.9999966025352413e-05
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,5.000002682209025e-05
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,2.9999986290931693e-05
2020-09-07,0.0
2020-09-08,5.0000026822090036e-05
2020-09-09,-3.000006079673773e-05
2020-09-10,-1.9999966025352305e-05
2020-09-11,0.0
2020-09-14,-2.9999986290931693e-05
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,-0.0001500000059604645
2020-09-18,-2.000004053115845e-05
2020-09-21,-2.99999862909318e-05
2020-09-22,8.000001311302195e-05
2020-09-23,0.0
2020-09-24,5.0000026822090145e-05
2020-09-25,-2.9999986290931693e-05
2020-09-28,-2.000004053115845e-05
2020-09-29,-2.9999986290931693e-05
2020-09-30,0.0
2020-10-01,-2.000004053115845e-05
2020-10-02,2.000004053115845e-05
2020-10-05,0.0
2020-10-06,2.9999986290931693e-05
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,5.0000026822090145e-05
2020-10-12,-2.9999986290931693e-05
2020-10-13,2.9999986290931693e-05
2020-10-14,6.999999284744267e-05
2020-10-15,-5.000002682209025e-05
2020-10-16,-4.9999952316284106e-05
2020-10-19,0.0
2020-10-20,4.9999952316284106e-05
2020-10-21,-4.9999952316284106e-05
2020-10-22,-5.0000026822090145e-05
2020-10-23,-2.000004053115845e-05
2020-10-26,-2.99999862909318e-05
2020-10-27,0.0001000000536441804
2020-10-28,0.0
2020-10-29,-7.00000673532486e-05
2020-10-30,0.0
2020-11-02,0.0
2020-11-03,7.00000673532486e-05
2020-11-04,-7.00000673532486e-05
2020-11-05,2.000004053115845e-05
2020-11-06,-2.000004053115845e-05
2020-11-09,5.0000026822090145e-05
2020-11-10,2.000004053115845e-05
2020-11-11,0.0
2020-11-12,-5.0000026822090145e-05
2020-11-13,-2.000004053115845e-05
2020-11-16,-7.999993860721591e-05
2020-11-17,4.9999952316284106e-05
2020-11-18,-4.9999952316284106e-05
2020-11-19,-0.00015000004321336752
2020-11-20,-2.0000003278255432e-05
2020-11-23,0.00012000001966953281
2020-11-24,9.999997913837425e-05
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,-6.999999284744256e-05
2020-11-30,2.000004053115845e-05
2020-12-01,4.9999952316284106e-05
2020-12-02,-4.9999952316284106e-05
2020-12-03,0.0
2020-12-04,0.0
2020-12-07,-5.0000026822090145e-05
2020-12-08,-1.999996602535252e-05
2020-12-09,1.999996602535252e-05
2020-12-10,0.0
2020-12-11,-5.0000026822090145e-05
2020-12-14,-4.9999989569187234e-05
2020-12-15,0.00010000001639127738
2020-12-16,5.0000026822090145e-05
2020-12-17,4.9999952316284106e-05
2020-12-18,0.0
2020-12-21,-1.9999966025352413e-05
2020-12-22,0.0
2020-12-23,-2.9999986290931693e-05
2020-12-24,0.0
2020-12-25,0.0
2020-12-28,4.9999952316284106e-05
2020-12-29,0.0001000000536441804
2020-12-30,-0.00020000003278255465
2020-12-31,-5.0000026822090145e-05
2021-01-01,0.0
2021-01-04,3.0000060796737623e-05
2021-01-05,9.999997913837436e-05
2021-01-06,0.0
2021-01-07,1.9999966025352413e-05
2021-01-08,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,-4.9999952316284106e-05
2021-01-15,0.0
2021-01-18,0.0
2021-01-19,-2.000004053115845e-05
2021-01-20,2.000004053115845e-05
2021-01-21,-2.000004053115845e-05
2021-01-22,-2.9999986290931693e-05
2021-01-25,0.0
2021-01-26,-1.999996602535252e-05
2021-01-27,-8.000005036592486e-05
2021-01-28,-4.9999989569187125e-05
2021-01-29,-6.999999284744261e-05
2021-02-01,0.0
2021-02-02,2.0000003278255486e-05
2021-02-03,-0.00010000001639127738
2021-02-04,-9.999999776482581e-05
2021-02-05,-6.999999284744261e-05
2021-02-08,-3.0000004917383203e-05
2021-02-09,0.00013000000268220902
2021-02-10,2.0000003278255486e-05
2021-02-11,0.0
2021-02-12,0.0
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,-0.0001200000010430813
2021-02-19,0.0
2021-02-22,2.0000003278255486e-05
2021-02-23,-2.0000003278255486e-05
2021-02-24,5.0000008195638635e-05
2021-02-25,4.999998956918718e-05
2021-02-26,2.0000003278255486e-05
2021-03-01,-6.999999284744267e-05
2021-03-02,6.999999284744267e-05
2021-03-03,0.0
2021-03-04,-6.999999284744267e-05
2021-03-05,0.0
2021-03-08,6.999999284744267e-05
2021-03-09,0.0
2021-03-10,-5.000000819563869e-05
2021-03-11,-1.9999984651803977e-05
2021-03-12,-3.000000491738315e-05
2021-03-15,-0.0001000000070780516
2021-03-16,-6.999999284744261e-05
2021-03-17,0.0
2021-03-18,-5.0000003539025785e-05
2021-03-19,1.9999998621642585e-05
2021-03-22,0.0
2021-03-23,4.999999888241291e-05
2021-03-24,4.999999888241291e-05
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,-6.999999284744261e-05
2021-03-30,4.999999888241291e-05
2021-03-31,0.0
2021-04-01,-4.999999888241291e-05
2021-04-02,0.0
2021-04-05,6.999999284744261e-05
2021-04-06,0.0
2021-04-07,-4.999999888241291e-05
2021-04-08,-4.999999888241291e-05
2021-04-09,-1.9999998621642585e-05
2021-04-12,6.999999750405549e-05
